2010   2 19 2407 51 52  60  36   7.4   7.3   6.8  83.9   0.8   7.2   0.9   6.9   2.4   0.3   0.7   0.3   0.3   0.6   12863.   7.7  282.  -1.0  -2.1 0.012  1.07    1031.   0.4    1.   0.3   0.6 0.001  -0.68   0.83   5.3  3  21    13   11 999999.99 99999.99 99999.99     0.21     0.12     0.07 -1   2  75.4   0.1    -5     5  4.0
2010   2 20 2407 51 52  60  36   6.9   6.6  -1.9  90.1   0.0   6.6  -0.2   6.5   1.4   0.1   1.9   0.6   0.4   1.8   20940.   8.0  280.  -0.7  -1.3 0.014  1.11    6349.   0.3    2.   0.3   1.4 0.002  -0.39   1.04   5.7  3  21    12   11 999999.99 99999.99 99999.99     0.28     0.13     0.09 -1   2  75.4   0.1    -5     7  4.2
2010   2 21 2407 51 52  59  36   6.4   6.3 -20.3  92.8  -0.3   5.9  -2.2   6.3  -0.6   0.2   1.2   0.5   0.5   1.0   34838.   7.8  279.  -0.0   0.8 0.018  1.09    5192.   0.5    3.   0.5   1.4 0.002   0.17   1.29   6.1  3  21    11    9 999999.99 99999.99 99999.99     0.23     0.13     0.08 -1   2  75.4   0.2    -4     6  4.2
2010   2 22 2407 51 52  58  35   5.9   5.8 -30.6  97.5  -0.7   5.0  -3.0   5.6  -1.5   0.2   1.0   0.2   0.5   0.8   43099.   7.7  277.   0.3   1.8 0.017  1.05    3738.   0.3    2.   0.7   1.0 0.003   0.42   1.58   6.5  3  21     9   10 999999.99 99999.99 99999.99     0.23     0.13     0.09 -1   2  75.4   0.5    -6     4  4.2
2010   2 23 2407 51 52  61  36   5.5   5.2 -16.3 103.5  -1.2   4.8  -1.4   5.0   0.0   0.1   1.8   0.4   0.5   1.7   45067.   8.0  271.  -0.1  -1.2 0.015  1.04    3430.   0.3    3.   0.8   2.3 0.002  -0.00   1.91   7.0  3  21     7    8 999999.99 99999.99 99999.99     0.19     0.10     0.08 -1   2  75.4   0.4    -4     4  4.3
2010   3  0 2407 51 52  60  37   5.6   5.5 -41.8  94.1  -0.3   4.1  -3.7   4.9  -2.5   0.2   0.9   0.4   0.6   0.5   48891.   7.2  276.   0.5   1.5 0.013  0.96    3681.   0.5    3.   1.3   0.8 0.002   0.69   1.69   6.6  3  16     6    9 999999.99 99999.99 99999.99     0.24     0.11     0.08 -1   2  73.8   0.6    -5     4  4.2
2010   3  1 2407 51 52  59  34   5.5   5.4 -29.8  90.1   0.0   4.7  -2.7   5.2  -1.5   0.1   0.8   0.5   0.3   0.6   50797.   7.0  277.  -1.2  -0.5 0.013  0.94    2850.   0.3    3.   0.6   0.7 0.001   0.42   1.72   6.7  3  16     5   11 999999.99 99999.99 99999.99     0.24     0.14     0.09 -1   2  73.8   0.6    -8     3  4.2
2010   3  2 2407 51 52  61  35   5.5   5.2 -16.8  98.7  -0.8   5.0  -1.5   5.2  -0.4   0.1   1.7   0.6   0.4   1.5   53620.   7.0  271.  -2.5  -3.2 0.014  0.91    5260.   0.5    5.   0.6   1.5 0.003   0.11   1.75   6.5  3  16     5    9 999999.99 99999.99 99999.99     0.23     0.11     0.09 -1   2  73.8   0.4    -7     2  4.1
2010   3  3 2407 51 52  59  29   5.8   5.7 -32.3  78.3   1.0   4.7  -3.0   5.1  -2.2   0.2   0.9   0.7   0.3   0.5   51238.   7.1  283.  -2.4  -1.6 0.011  0.99    5706.   0.3    6.   0.5   0.6 0.002   0.62   1.58   6.5 13  16     6   31 999999.99 99999.99 99999.99     0.24     0.15     0.11 -1   5  73.8   0.5   -20    11  4.2
2010   3  4 2407 51 52  62  32   5.9   5.3 -15.2 108.6  -1.6   4.9  -1.4   5.0  -0.8   0.3   2.5   1.3   0.7   2.0   48868.   7.5  270.  -2.6  -3.8 0.014  0.96    5276.   0.3    7.   0.8   2.4 0.002   0.22   1.59   6.3 13  16     7   48 999999.99 99999.99 99999.99     0.23     0.11     0.09 -1   5  73.8   0.8   -11    37  4.1
2010   3  5 2407 51 52  59  34   6.4   6.2 -35.0  89.9   0.0   5.1  -3.5   5.3  -3.2   0.1   1.4   0.8   0.5   1.1   38110.   8.2  280.  -2.4  -1.8 0.010  1.12    3570.   0.9    2.   0.5   0.7 0.002   0.90   1.39   6.3 13  16     6   30 999999.99 99999.99 99999.99     0.23     0.12     0.09 -1   5  73.8   0.9   -13    17  4.2
2010   3  6 2407 51 52  61  36   6.9   6.8 -30.2  98.4  -0.9   5.8  -3.4   5.8  -3.3   0.3   0.8   0.3   0.3   0.6   35780.   9.4  281.  -2.7  -2.0 0.008  1.28    2619.   0.6    1.   0.3   0.3 0.001   0.93   1.35   6.2  7  16     2   91 999999.99 99999.99 99999.99     0.27     0.12     0.10 -1   3  73.8   0.8   -51    40  4.2
2010   3  7 2407 51 52  61  35   7.1   7.0 -26.9 101.1  -1.2   6.2  -3.2   6.1  -3.4   0.1   0.7   0.3   0.2   0.5   35043.   9.4  281.  -3.2  -2.0 0.008  1.28    1676.   0.4    1.   0.2   0.4 0.001   0.96   1.27   6.1  7  16    -3  156 999999.99 99999.99 99999.99     0.21     0.12     0.10 -1   3  73.8   1.3   -92    64  4.2
2010   3  8 2407 51 52  61  37   7.3   7.1 -27.0  96.9  -0.8   6.3  -3.2   6.1  -3.6   0.3   1.3   0.2   0.3   1.2   27552.  10.5  283.  -2.6  -4.6 0.008  1.45    3029.   1.1    3.   0.3   1.3 0.001   1.02   1.28   6.3  7  16    -4  129 999999.99 99999.99 99999.99     0.23     0.14     0.10 -1   3  73.8   1.6   -86    42  4.3
2010   3  9 2407 51 52  62  38   7.6   7.5 -25.3  97.5  -0.9   6.7  -3.2   6.4  -3.8   0.3   0.7   0.3   0.2   0.6   24861.  12.4  288.  -2.8  -5.8 0.008  1.77    4697.   1.1    3.   0.3   0.8 0.001   1.09   1.37   6.7 20  16    -2  162 999999.99 99999.99 99999.99     0.28     0.18     0.12 -1   7  73.8   1.9  -153     9  4.5
2010   3 10 2407 51 52  60  37   7.1   6.7 -51.3  92.6  -0.2   4.2  -5.2   3.7  -5.6   0.6   2.2   0.5   1.6   1.4   26147.  14.9  292.  -3.7  -5.9 0.008  2.19    2602.   1.5    1.   0.6   0.7 0.002   1.64   1.90   7.9 20  16    -3  178 999999.99 99999.99 99999.99     0.26     0.16     0.13 -1   7  73.8   1.7  -161    17  4.9
2010   3 11 2407 51 52  60  36   7.0   4.3 -22.1 294.4   1.7  -3.7  -1.6  -3.8  -1.3   1.5   5.6   1.5   3.9   3.8   40109.  15.4  295.  -2.5  -4.5 0.005  2.28    6887.   2.9    2.   1.2   0.8 0.002   0.38   2.20   8.3 20  16    -7  336 999999.99 99999.99 99999.99     0.28     0.14     0.09 -1   7  73.8   1.8  -250    87  4.9
2010   3 12 2407 51 52  59  36   6.9   6.2 -49.1 293.5   1.6  -3.7  -4.7  -4.0  -4.4   0.5   2.9   1.5   2.0   1.5   41791.  14.0  296.  -2.2  -2.4 0.004  2.08    3797.   2.0    3.   0.7   1.3 0.001   1.30   2.08   8.0 17  16    -6  282 999999.99 99999.99 99999.99     0.25     0.13     0.10 -1   6  73.8   2.1  -188    94  4.8
2010   3 13 2407 51 52  60   6   6.9   6.4  -8.0 295.1   2.7  -5.7  -0.9  -5.7  -0.7   0.3   2.4   0.7   1.0   2.1   43075.  12.0  291.  -2.2  -1.2 9.999  2.03    3074.   0.7    1.   0.3   0.4 9.999   0.20   1.80   7.3 17  16   -15  169 999999.99 99999.99 99999.99     0.24     0.13     0.08 -1   6  73.8   1.2   -85    84  4.6
2010   3 14 2407 51 52  59  21   7.2   6.8  27.2 296.0   2.6  -5.4   3.1  -5.4   3.1   0.3   2.3   0.8   1.0   1.9   42718.  11.2  288.  -2.3  -0.6 0.012  1.63    4665.   1.4    2.   0.7   0.4 0.002  -0.89   1.54   6.7 17  16    -4   58 999999.99 99999.99 99999.99     0.23     0.12     0.09 -1   6  73.8   0.6   -32    26  4.4
2010   3 15 2407 51 52  61  37   7.0   5.5 -13.3 295.6   2.3  -4.8  -1.3  -4.8  -1.5   0.3   4.4   0.7   1.4   4.1   41535.  12.2  291.  -0.8  -3.0 0.008  1.78    3922.   0.9    3.   0.9   1.6 0.002   0.44   1.76   7.3  7  16    -2   48 999999.99 99999.99 99999.99     0.23     0.12     0.10 -1   3  73.8   0.8   -27    21  4.6
